match_id,city,stadium,venue_id,country
12144050,Sharm El Sheikh,Court 5,33931,Egypt
12144051,Sharm El Sheikh,Court 4,28799,Egypt
12144052,Sharm El Sheikh,Court 6,33930,Egypt
12144053,Sharm El Sheikh,Court 5,33931,Egypt
12144054,Sharm El Sheikh,Center Court,33963,Egypt
12144055,Sharm El Sheikh,Court 6,33930,Egypt
12144056,Sharm El Sheikh,Court 5,33931,Egypt
12144057,Antalya,Court 21,28266,Turkey
12144058,Antalya,Court 22,28265,Turkey
12144059,Antalya,MTA 08,31225,Turkey
12144060,Antalya,Court 4,18123,Turkey
12144061,Ricany,Court 2,18173,Czech Republic
12144062,Antalya,MTA 01,31231,Turkey
12144063,Antalya,MTA 04,31226,Turkey
12144064,Antalya,MTA 06,31229,Turkey
12144065,Antalya,Court 20,28269,Turkey
12144066,Antalya,MTA 01,31231,Turkey
12144067,Antalya,MTA 04,31226,Turkey
12144068,Antalya,Court 22,28265,Turkey
12144069,Antalya,MTA 05,31230,Turkey
12144070,Antalya,Court 5,18121,Turkey
12144071,Antalya,Court 5,18121,Turkey
12144072,Antalya,MTA 06,31229,Turkey
12144073,Ricany,Court 3,18168,Czech Republic
12144074,Antalya,MTA 06,31229,Turkey
12144075,Antalya,MTA 06,31229,Turkey
12144077,Antalya,Court 22,28265,Turkey
12144078,Antalya,Court 4,18123,Turkey
12144079,Antalya,MTA 05,31230,Turkey
12144080,Antalya,MTA 03,31232,Turkey
12144081,Ricany,Court 3,18168,Czech Republic
12144082,Antalya,Court 3,18122,Turkey
12144083,Antalya,MTA 05,31230,Turkey
12144084,Antalya,MTA 02,31227,Turkey
12144085,Antalya,MTA 04,31226,Turkey
12144086,Antalya,Court 4,18123,Turkey
12144087,Antalya,MTA 01,31231,Turkey
12144088,Ricany,Court 2,18173,Czech Republic
12144089,Antalya,MTA 02,31227,Turkey
12144090,Antalya,MTA 03,31232,Turkey
12144091,Antalya,MTA 07,31228,Turkey
12144092,Antalya,Court 20,28269,Turkey
12144093,Antalya,Court 21,28266,Turkey
12144094,Antalya,MTA 02,31227,Turkey
12144095,Ricany,Court 2,18173,Czech Republic
12144096,Antalya,MTA 07,31228,Turkey
12144097,Antalya,Court 20,28269,Turkey
12144098,Antalya,MTA 03,31232,Turkey
12144099,Antalya,Court 21,28266,Turkey
12144100,Antalya,Court 3,18122,Turkey
12144101,Antalya,MTA 01,31231,Turkey
12144102,Antalya,MTA 03,31232,Turkey
12144103,Ricany,Court 2,18173,Czech Republic
12144104,Antalya,MTA 04,31226,Turkey
12144105,Antalya,MTA 08,31225,Turkey
12144106,Antalya,Court 5,18121,Turkey
12144107,Antalya,MTA 07,31228,Turkey
12144108,Antalya,MTA 05,31230,Turkey
12144109,Antalya,Court 21,28266,Turkey
12144110,Antalya,Court 5,18121,Turkey
12144111,Antalya,MTA 02,31227,Turkey
12144112,Antalya,Court 4,18123,Turkey
12144113,Antalya,Court 20,28269,Turkey
12144114,Ricany,Court 3,18168,Czech Republic
12144115,Antalya,Court 3,18122,Turkey
12144116,Antalya,Court 3,18122,Turkey
12144117,Antalya,Court 22,28265,Turkey
12144122,Sharm El Sheikh,Court 1,28802,Egypt
12144123,Sharm El Sheikh,Court 1,28802,Egypt
12144124,Sharm El Sheikh,Court 1,28802,Egypt
12144125,Sharm El Sheikh,Court 4,28799,Egypt
12144126,Sharm El Sheikh,Court 4,28799,Egypt
12144127,Sharm El Sheikh,Court 1,28802,Egypt
12144128,Sharm El Sheikh,Court 4,28799,Egypt
12144129,Sharm El Sheikh,Court 4,28799,Egypt
12144130,Sharm El Sheikh,Court 3,17612,Egypt
12144135,Solarino,Court 2,20444,Italy
12144136,Solarino,Court 2,20444,Italy
12144137,Solarino,Court 4,20446,Italy
12144138,Solarino,Court 4,20446,Italy
12144139,Solarino,Court 1,20443,Italy
12144140,Solarino,Court 1,20443,Italy
12144141,Solarino,Court 3,20445,Italy
12144142,Solarino,Court 2,20444,Italy
12144143,Solarino,Court 1,20443,Italy
12144144,Solarino,Court 3,20445,Italy
12144145,Solarino,Court 3,20445,Italy
12144147,Solarino,Court 1,20443,Italy
12144148,Solarino,Court 2,20444,Italy
12144149,Solarino,Court 4,20446,Italy
12144150,Solarino,Court 4,20446,Italy
12144176,Gonesse,Court 3,20792,France
12144177,Gonesse,Court 3,20792,France
12144178,Gonesse,Court 4,20793,France
12144180,Gonesse,Court 3,20792,France
12144181,Gonesse,Court 1,31644,France
12144182,Gonesse,Court 1,31644,France
12144183,Gonesse,Court 2,20794,France
12144184,Gonesse,Court 2,20794,France
12144185,Gonesse,Court 1,31644,France
12144186,Gonesse,Court 3,20792,France
12144187,Gonesse,Court 4,20793,France
12144188,Gonesse,Court 2,20794,France
12144190,Gonesse,Court 2,20794,France
12144191,Gonesse,Court 4,20793,France
12144203,Creteil,Court Central,38555,France
12144207,Creteil,Court Central,38555,France
12144209,Creteil,Court 3,34080,France
12144210,Creteil,Court Central,38555,France
12144211,Creteil,Court 3,34080,France
12144212,Creteil,Court 2,34082,France
12144215,Creteil,Court 3,34080,France
12144216,Creteil,Court 2,34082,France
12144218,Les Franqueses Del Valles,Court 5,21809,Spain
12144219,Les Franqueses Del Valles,Court 4,21751,Spain
12144220,Les Franqueses Del Valles,Court 1,21752,Spain
12144225,Les Franqueses Del Valles,Court 6,21754,Spain
12144227,Les Franqueses Del Valles,Court 5,21809,Spain
12144228,Les Franqueses Del Valles,Court 1,21752,Spain
12144232,Les Franqueses Del Valles,Court 3,21756,Spain
12144233,Les Franqueses Del Valles,Court 6,21754,Spain
12144236,Les Franqueses Del Valles,Court 3,21756,Spain
12144237,Les Franqueses Del Valles,Court 4,21751,Spain
12144239,Les Franqueses Del Valles,Centre Court,33428,Spain
12144240,Les Franqueses Del Valles,Court 1,21752,Spain
12144242,Les Franqueses Del Valles,Centre Court,33428,Spain
12144243,Les Franqueses Del Valles,Centre Court,33428,Spain
12144244,Les Franqueses Del Valles,Court 4,21751,Spain
12144245,Les Franqueses Del Valles,Court 6,21754,Spain
12144246,Les Franqueses Del Valles,Court 5,21809,Spain
12144247,Les Franqueses Del Valles,Court 3,21756,Spain
12144257,Heraklion,Center Court,28513,Greece
12144258,Heraklion,Hard Court 3,27696,Greece
12144259,Heraklion,Hard 2,24126,Greece
12144260,Heraklion,Hard Court 3,27696,Greece
12144261,Heraklion,Hard Court 4,27697,Greece
12144262,Heraklion,Hard Court 3,27696,Greece
12144263,Heraklion,Center Court,28513,Greece
12144264,Heraklion,Hard Court 20,32153,Greece
12144265,Heraklion,Center Court,28513,Greece
12144266,Heraklion,Hard Court 3,27696,Greece
12144267,Heraklion,Clay 1,24133,Greece
12144268,Heraklion,Clay 1,24133,Greece
12144269,Heraklion,Clay 11,28652,Greece
12144270,Heraklion,Clay 2,24136,Greece
12144271,Heraklion,Court Clay 12,27792,Greece
12144272,Heraklion,Clay 10,24243,Greece
12144273,Heraklion,Clay 7,24218,Greece
12144274,Heraklion,Clay 1,24133,Greece
12144275,Heraklion,Court Clay 12,27792,Greece
12144276,Heraklion,Hard Court 4,27697,Greece
12144277,Heraklion,Hard Court 3,27696,Greece
12144278,Heraklion,Hard Court 20,32153,Greece
12144279,Heraklion,Clay 7,24218,Greece
12144280,Heraklion,Hard Court 20,32153,Greece
12144281,Heraklion,Hard Court 21,32154,Greece
12144282,Heraklion,Clay 10,24243,Greece
12144283,Heraklion,Hard 2,24126,Greece
12144284,Heraklion,Clay 8,24216,Greece
12144285,Heraklion,Hard Court 21,32154,Greece
12144286,Heraklion,Clay 11,28652,Greece
12144287,Heraklion,Clay 9,24217,Greece
12144288,Heraklion,Hard Court 4,27697,Greece
12144289,Heraklion,Hard Court 3,27696,Greece
12144290,Heraklion,Clay 11,28652,Greece
12144291,Heraklion,Hard Court 4,27697,Greece
12144292,Heraklion,Hard Court 21,32154,Greece
12144293,Heraklion,Hard Court 4,27697,Greece
12144294,Heraklion,Clay 9,24217,Greece
12144295,Heraklion,Hard Court 4,27697,Greece
12144296,Heraklion,Clay 2,24136,Greece
12144297,Heraklion,Hard 2,24126,Greece
12144298,Heraklion,Hard Court 20,32153,Greece
12144299,Heraklion,Clay 9,24217,Greece
12144300,Heraklion,Hard Court 21,32154,Greece
12144301,Heraklion,Hard 2,24126,Greece
12144302,Heraklion,Hard Court 20,32153,Greece
12144303,Heraklion,Clay 8,24216,Greece
12144304,Heraklion,Hard Court 21,32154,Greece
12144305,Heraklion,Center Court,28513,Greece
12144306,Heraklion,Clay 8,24216,Greece
12144307,Heraklion,Hard Court 21,32154,Greece
12144309,Heraklion,Hard Court 3,27696,Greece
12144310,Heraklion,Clay 10,24243,Greece
12144311,Heraklion,Clay 7,24218,Greece
12144315,Szekesfehervar,Center Court,38603,Hungary
12144316,Szekesfehervar,Court 2,38605,Hungary
12144317,Szekesfehervar,Court 1,38604,Hungary
12144318,Szekesfehervar,Center Court,38603,Hungary
12144319,Szekesfehervar,Court 1,38604,Hungary
12144324,Szekesfehervar,Center Court,38603,Hungary
12144325,Szekesfehervar,Court 1,38604,Hungary
12144329,Szekesfehervar,Court 2,38605,Hungary
12144335,Szekesfehervar,Court 2,38605,Hungary
12144336,Szekesfehervar,Court 2,38605,Hungary
12144357,Alaminos,Court 4,43813,Cyprus
12144358,Alaminos,Court 3,43814,Cyprus
12144359,Alaminos,Court 5,43816,Cyprus
12144360,Larnaca,Court 1,39130,Cyprus
12144361,Larnaca,Court 2,39124,Cyprus
12144362,Larnaca,Court 2,39124,Cyprus
12144363,Larnaca,Court 2,39124,Cyprus
12144364,Alaminos,Court 7,43817,Cyprus
12144365,Larnaca,Court 5,39123,Cyprus
12144366,Larnaca,Court 5,39123,Cyprus
12144367,Alaminos,Court 6,43818,Cyprus
12144368,Alaminos,Court 5,43816,Cyprus
12144369,Larnaca,Court 7,39284,Cyprus
12144370,Larnaca,Court 1,39130,Cyprus
12144371,Larnaca,Court 6,39288,Cyprus
12144372,Alaminos,Court 1,43819,Cyprus
12144373,Alaminos,Court 3,43814,Cyprus
12144374,Larnaca,Court 1,39130,Cyprus
12144375,Larnaca,Court 3,39131,Cyprus
12144376,Alaminos,Court 8,43820,Cyprus
12144377,Alaminos,Court 2,43821,Cyprus
12144378,Larnaca,Court 8,43822,Cyprus
12144380,Alaminos,Court 6,43818,Cyprus
12144381,Larnaca,Court 4,39122,Cyprus
12144382,Alaminos,Court 4,43813,Cyprus
12144403,Rovinj,Eden 12,20706,Croatia
12144405,Rovinj,Villas Rubin 4,20616,Croatia
12144410,Rovinj,Eden 4,20617,Croatia
12144429,Rovinj,Villas Rubin 6,20620,Croatia
12144435,Monastir,Court 8,24180,Tunisia
12144436,Monastir,Court 3,23363,Tunisia
12144437,Monastir,Court 1,23881,Tunisia
12144438,Monastir,Court 3,23363,Tunisia
12144439,Monastir,Court 1,23881,Tunisia
12144440,Monastir,Court 2,23360,Tunisia
12144441,Monastir,Court 8,24180,Tunisia
12144442,Monastir,Court 1,23881,Tunisia
12144443,Monastir,Centre Court,34777,Tunisia
12144444,Monastir,Court 5,23362,Tunisia
12144445,Monastir,Court 3,23363,Tunisia
12144446,Monastir,Court 2,23360,Tunisia
12144447,Monastir,Court 6,23890,Tunisia
12144448,Monastir,Court 2,23360,Tunisia
12144449,Monastir,Court 7,23891,Tunisia
12144450,Monastir,Court 5,23362,Tunisia
12144451,Monastir,Court 5,23362,Tunisia
12144452,Monastir,Centre Court,34777,Tunisia
12144453,Monastir,Court 6,23890,Tunisia
12144454,Monastir,Court 5,23362,Tunisia
12144455,Monastir,Court 4,23364,Tunisia
12144456,Monastir,Court 2,23360,Tunisia
12144457,Monastir,Court 6,23890,Tunisia
12144458,Monastir,Court 2,23360,Tunisia
12144459,Monastir,Court 4,23364,Tunisia
12144460,Monastir,Court 1,23881,Tunisia
12144461,Monastir,Court 7,23891,Tunisia
12144462,Monastir,Court 4,23364,Tunisia
12144463,Monastir,Court 5,23362,Tunisia
12144466,Monastir,Court 4,23364,Tunisia
12144467,Monastir,Court 6,23890,Tunisia
12144468,Monastir,Court 8,24180,Tunisia
12144469,Monastir,Court 3,23363,Tunisia
12144470,Monastir,Centre Court,34777,Tunisia
12144471,Monastir,Court 4,23364,Tunisia
12144472,Monastir,Court 7,23891,Tunisia
12144473,Monastir,Court 8,24180,Tunisia
12144475,Monastir,Court 7,23891,Tunisia
12144479,Vale de Lobo,Court 9,28664,Portugal
12144480,Vale de Lobo,Court 10,28660,Portugal
12144481,Vale de Lobo,Court 10,28660,Portugal
12144482,Vale de Lobo,Court 6,28665,Portugal
12144483,Vale de Lobo,Court 6,28665,Portugal
12144484,Vale de Lobo,Court 5,28661,Portugal
12144485,Vale de Lobo,Court 8,28663,Portugal
12144486,Vale de Lobo,Court 5,28661,Portugal
12144487,Vale de Lobo,Court 7,43823,Portugal
12144488,Vale de Lobo,Court 8,28663,Portugal
12144489,Vale de Lobo,Court 6,28665,Portugal
12144490,Vale de Lobo,Court 9,28664,Portugal
12144491,Vale de Lobo,Court 5,28661,Portugal
12144492,Vale de Lobo,Court 8,28663,Portugal
12144493,Vale de Lobo,Court 7,43823,Portugal
12144494,Vale de Lobo,Court 7,43823,Portugal
12144495,Quinta Do Lago,Campus Court 2,43766,Portugal
12144535,Hamburg,Court 1,30494,Germany
12144536,Hamburg,Court 2,42144,Germany
12144537,Hamburg,Court 2,42144,Germany
12144538,Hamburg,Court 1,30494,Germany
12144547,Hamburg,Court 1,30494,Germany
12144548,Hamburg,Court 2,42144,Germany
12144674,Heraklion,Hard 2,24126,Greece
12144830,Punta del Este,Court 4,28585,Uruguay
12144831,Punta del Este,Court 3,28588,Uruguay
12144832,Punta del Este,Court 5,41795,Uruguay
12144833,Punta del Este,Court 6,28618,Uruguay
12144835,Punta del Este,Court 5,41795,Uruguay
12144836,Punta del Este,Court 2,28587,Uruguay
12144838,Punta del Este,Court 1,28586,Uruguay
12144839,Punta del Este,Court 4,28585,Uruguay
12144840,Punta del Este,Court 3,28588,Uruguay
12144841,Punta del Este,Court 2,28587,Uruguay
12144842,Punta del Este,Court 6,28618,Uruguay
12144844,Punta del Este,Court 1,28586,Uruguay
12144848,Feira de Santana,Court 2,43825,Brazil
12144849,Feira de Santana,Court 4,43828,Brazil
12144850,Feira de Santana,Court 1,43829,Brazil
12144851,Feira de Santana,Court 1,43829,Brazil
12144852,Feira de Santana,Court 3,43834,Brazil
12144853,Feira de Santana,Court 2,43825,Brazil
12144854,Feira de Santana,Court 4,43828,Brazil
12144855,Feira de Santana,Court 3,43834,Brazil
12144856,Feira de Santana,Court 2,43825,Brazil
12144857,Feira de Santana,Court 2,43825,Brazil
12144858,Feira de Santana,Court 1,43829,Brazil
12144859,Feira de Santana,Court 4,43828,Brazil
12144860,Feira de Santana,Court 4,43828,Brazil
12144861,Feira de Santana,Court 1,43829,Brazil
12144862,Feira de Santana,Court 3,43834,Brazil
12144863,Feira de Santana,Court 3,43834,Brazil
12144989,Santo Domingo,Court 4,24355,Dominican Republic
12144996,Santo Domingo,Court 12,33626,Dominican Republic
12145002,Santo Domingo,Court 11,19920,Dominican Republic
12145006,Santo Domingo,Court 8,19918,Dominican Republic
12145014,Santo Domingo,Court 9,19913,Dominican Republic
12145016,Santo Domingo,Court 7,24354,Dominican Republic
12145018,Santo Domingo,Court 3,24356,Dominican Republic
12145024,Santo Domingo,Court 2,19915,Dominican Republic
12145292,Santiago,Cancha Central,20643,Chile
12145293,Santiago,Cancha 2,43837,Chile
12145297,Santiago,Cancha 1,20659,Chile
12145322,Hinode,Court 4,43808,Japan
12145533,New Delhi,Court 7,31554,India
12145567,Hinode,Court 3,43804,Japan
12146045,Hamburg,Court 2,42144,Germany
12146165,Antalya,Court 4,18123,Turkey
12147195,Feira de Santana,Court 2,43825,Brazil
12109834,Santa Cruz de la Sierra,Court 9,23495,Bolivia
12109838,Santa Cruz de la Sierra,Cancha Central,41642,Bolivia
12109839,Santa Cruz de la Sierra,Cancha Central,41642,Bolivia
12109840,Santa Cruz de la Sierra,Cancha Central,41642,Bolivia
12109841,Santa Cruz de la Sierra,Cancha Central,41642,Bolivia
12109842,Santa Cruz de la Sierra,Court 7,18653,Bolivia
12109847,Santa Cruz de la Sierra,Cancha Central,41642,Bolivia
12109859,Lugano,Centre Court,21133,Switzerland
12109865,Lugano,Centre Court,21133,Switzerland
12109872,Lugano,Centre Court,21133,Switzerland
12109899,Kigali,Centre Court,39884,Rwanda
12109936,Indian Wells,Stadium 3,20711,USA
12109937,Indian Wells,STADIUM 5,20586,USA
12109938,Indian Wells,Stadium 1,15700,USA
12109940,Indian Wells,Stadium 1,15700,USA
12109941,Indian Wells,Stadium 7,20709,USA
12109944,Indian Wells,Stadium 7,20709,USA
12109945,Indian Wells,Stadium 2,15701,USA
12109947,Indian Wells,Stadium 3,20711,USA
12109948,Indian Wells,Stadium 1,15700,USA
12109949,Indian Wells,Stadium 2,15701,USA
12109950,Indian Wells,Stadium 3,20711,USA
12109955,Indian Wells,Stadium 2,15701,USA
12109957,Indian Wells,Stadium 6,20710,USA
12109960,Indian Wells,Stadium 1,15700,USA
12109963,Indian Wells,Stadium 4,20557,USA
12109968,Indian Wells,Stadium 4,20557,USA
12109970,Indian Wells,Stadium 1,15700,USA
12109973,Indian Wells,Stadium 2,15701,USA
12109975,Indian Wells,Stadium 4,20557,USA
12109978,Indian Wells,Stadium 2,15701,USA
12109979,Indian Wells,Stadium 4,20557,USA
12109980,Indian Wells,STADIUM 5,20586,USA
12109981,Indian Wells,Stadium 4,20557,USA
12109982,Indian Wells,Stadium 1,15700,USA
12109983,Indian Wells,Stadium 3,20711,USA
12109984,Indian Wells,Stadium 2,15701,USA
12109985,Indian Wells,Stadium 9,20719,USA
12110027,Indian Wells,Stadium 2,15701,USA
12110028,Indian Wells,Stadium 3,20711,USA
12110030,Indian Wells,Stadium 4,20557,USA
12110031,Indian Wells,Stadium 1,15700,USA
12110032,Indian Wells,Stadium 1,15700,USA
12110034,Indian Wells,Stadium 3,20711,USA
12110036,Indian Wells,Stadium 4,20557,USA
12110042,Indian Wells,Stadium 9,20719,USA
12110044,Indian Wells,Stadium 3,20711,USA
12110047,Indian Wells,Stadium 2,15701,USA
12110048,Indian Wells,Stadium 9,20719,USA
12110049,Indian Wells,Stadium 1,15700,USA
12110050,Indian Wells,Stadium 6,20710,USA
12110052,Indian Wells,Stadium 8,20720,USA
12110055,Indian Wells,Stadium 2,15701,USA
12110061,Indian Wells,Stadium 8,20720,USA
12110067,Indian Wells,Stadium 2,15701,USA
12110068,Indian Wells,Stadium 2,15701,USA
12110070,Indian Wells,Stadium 1,15700,USA
12110073,Indian Wells,Stadium 3,20711,USA
12139759,Quinta Do Lago,Campus Court 1,43768,Portugal
12139937,Quinta Do Lago,Campus Court 2,43766,Portugal
12140208,Torello,Court 2,33474,Spain
12140221,Trnava,Court 2,20306,Slovakia
12140235,Porec,Indoor 8,43812,Croatia
12140363,Torello,Centre Court,34039,Spain
12140443,Cordoba,Court 4,21781,Mexico
12140446,Poitiers,Court central,19029,France
12140483,Quinta Do Lago,Campus Court 1,43768,Portugal
12140515,Recife,Court Central,43773,Brazil
12140538,Santo Domingo,Court 3,24356,Dominican Republic
12140563,Recife,Court Central,43773,Brazil
12140581,Santo Domingo,Court 1,19914,Dominican Republic
12140633,Santo Domingo,Court 2,19915,Dominican Republic
12140693,Santo Domingo,Stadium,19916,Dominican Republic
12140696,Poitiers,Court central,19029,France
12140777,Cordoba,Court 3,21782,Mexico
12140882,Brossard,Court 1,43782,Canada
12141158,Brossard,Court 2,43783,Canada
12141743,Kuala Lumpur,COURT 1,19006,Malaysia
12141787,Indian Wells,STADIUM 5,20586,USA
12141826,Nagpur,Court 1,34034,India
12142269,Karaganda,Court 4,33338,Kazakhstan
12142285,Aktobe,Court 1,20375,Kazakhstan
12142888,Mildura,Court 17,43802,Australia
12142890,Mildura,Court 24,20644,Australia
12142891,Mildura,Court 18,20665,Australia
12142892,Mildura,Court 23,20647,Australia
12142893,Mildura,Court 23,20647,Australia
12142894,Mildura,Court 20,20656,Australia
12142895,Mildura,Court 19,20666,Australia
12142896,Mildura,Court 17,43802,Australia
12142897,Mildura,Court 18,20665,Australia
12142898,Mildura,Court 22,20657,Australia
12142901,Mildura,Court 24,20644,Australia
12142902,Mildura,Court 22,20657,Australia
12142903,Mildura,Court 21,20655,Australia
12142904,Mildura,Court 12,20650,Australia
12142905,Mildura,Court 19,20666,Australia
12142906,Mildura,Court 14,20649,Australia
12142907,Mildura,Court 13,20652,Australia
12142908,Mildura,Court 21,20655,Australia
12142944,Mildura,Court 20,20656,Australia
12142945,Mildura,Court 15,20651,Australia
12143202,Antalya,Court 1,17286,Turkey
12143205,Heraklion,Court Clay 12,27792,Greece
12143282,Sharm El Sheikh,Court 3,17612,Egypt
12143285,Hinode,Court 1,43803,Japan
12143286,Hinode,Court 3,43804,Japan
12143287,Hinode,Court 8,43806,Japan
12143288,Hinode,Court 3,43804,Japan
12143289,Hinode,Court 1,43803,Japan
12143290,Hinode,Court 8,43806,Japan
12143291,Hinode,Court 4,43808,Japan
12143292,Hinode,Court 7,43809,Japan
12143293,Hinode,Court 5,43810,Japan
12143294,Hinode,Court 3,43804,Japan
12143295,Hinode,Court 2,43811,Japan
12143296,Hinode,Court 7,43809,Japan
12143297,Hinode,Court 1,43803,Japan
12143298,Hinode,Court 8,43806,Japan
12143299,Hinode,Court 1,43803,Japan
12143300,Hinode,Court 4,43808,Japan
12143301,Hinode,Court 5,43810,Japan
12143302,Hinode,Court 7,43809,Japan
12143303,Hinode,Court 2,43811,Japan
12143304,Hinode,Court 6,43807,Japan
12143305,Hinode,Court 4,43808,Japan
12143306,Hinode,Court 2,43811,Japan
12143307,Hinode,Court 7,43809,Japan
12143308,Hinode,Court 5,43810,Japan
12143309,Hinode,Court 6,43807,Japan
12143310,Hinode,Court 5,43810,Japan
12143311,Hinode,Court 8,43806,Japan
12143312,Hinode,Court 1,43803,Japan
12143313,Hinode,Court 6,43807,Japan
12143314,Hinode,Court 3,43804,Japan
12143315,Hinode,Court 2,43811,Japan
12143316,Hinode,Court 4,43808,Japan
12143333,Antalya,Court 2,31437,Turkey
12143336,Monastir,Court 1,23881,Tunisia
12143337,Sharm El Sheikh,Court 3,17612,Egypt
12143405,Heraklion,Center Court,28513,Greece
12143406,Monastir,Court Central,23948,Tunisia
12143436,Kish Island,Court 1,43779,Iran
12143553,Indore,Court 4,31593,India
12143554,Indore,COURT 1,19841,India
12143555,Indore,Court 3,19925,India
12143556,Indore,Court 3,19925,India
12143557,Indore,Court 3,19925,India
12143558,Indore,Court 2,19926,India
12143559,Indore,Court 4,31593,India
12143560,Indore,Court 3,19925,India
12143561,Indore,COURT 1,19841,India
12143562,Indore,Court 2,19926,India
12143563,Indore,Court 2,19926,India
12143564,Indore,Court 4,31593,India
12143565,Indore,Court 2,19926,India
12143566,Indore,COURT 1,19841,India
12143567,Indore,Court 4,31593,India
12143568,Indore,COURT 1,19841,India
12143576,Solarino,Court 3,20445,Italy
12143578,New Delhi,Court 2,31551,India
12143579,New Delhi,Court 1,31550,India
12143580,New Delhi,Court 2,31551,India
12143581,New Delhi,COURT 6,31552,India
12143582,New Delhi,Court 2,31551,India
12143583,New Delhi,Court 1,31550,India
12143584,New Delhi,Court 7,31554,India
12143585,New Delhi,COURT 6,31552,India
12143586,New Delhi,Court 2,31551,India
12143587,New Delhi,Court 7,31554,India
12143588,New Delhi,COURT 6,31552,India
12143589,New Delhi,Court 7,31554,India
12143590,New Delhi,Court 7,31554,India
12143591,New Delhi,COURT 6,31552,India
12143592,New Delhi,Court 1,31550,India
12143593,New Delhi,Court 1,31550,India
12143709,Trnava,Court 2,20306,Slovakia
12143776,Porec,Indoor 8,43812,Croatia
12143912,Santo Domingo,Stadium,19916,Dominican Republic
12143962,Santo Domingo,Court 1,19914,Dominican Republic
12144031,Sharm El Sheikh,Court 3,17612,Egypt
12144032,Sharm El Sheikh,Court 6,33930,Egypt
12144033,Sharm El Sheikh,Center Court,33963,Egypt
12144034,Sharm El Sheikh,Center Court,33963,Egypt
12144035,Sharm El Sheikh,Court 5,33931,Egypt
12144036,Sharm El Sheikh,Court 4,28799,Egypt
12144037,Sharm El Sheikh,Court 4,28799,Egypt
12144038,Sharm El Sheikh,Court 4,28799,Egypt
12144039,Sharm El Sheikh,Court 3,17612,Egypt
12144040,Sharm El Sheikh,Court 3,17612,Egypt
12144041,Sharm El Sheikh,Court 1,28802,Egypt
12144042,Sharm El Sheikh,Court 1,28802,Egypt
12144043,Sharm El Sheikh,Court 6,33930,Egypt
12144044,Sharm El Sheikh,Court 6,33930,Egypt
12144045,Sharm El Sheikh,Court 3,17612,Egypt
12144046,Sharm El Sheikh,Court 4,28799,Egypt
12144047,Sharm El Sheikh,Center Court,33963,Egypt
12144048,Sharm El Sheikh,Court 1,28802,Egypt
12144049,Sharm El Sheikh,Court 5,33931,Egypt
12144050,Sharm El Sheikh,Court 5,33931,Egypt
12144051,Sharm El Sheikh,Court 4,28799,Egypt
12144052,Sharm El Sheikh,Court 6,33930,Egypt
12144053,Sharm El Sheikh,Court 5,33931,Egypt
12144054,Sharm El Sheikh,Center Court,33963,Egypt
12144055,Sharm El Sheikh,Court 6,33930,Egypt
12144056,Sharm El Sheikh,Court 5,33931,Egypt
12144057,Antalya,Court 21,28266,Turkey
12144058,Antalya,Court 22,28265,Turkey
12144059,Antalya,MTA 08,31225,Turkey
12144060,Antalya,Court 4,18123,Turkey
12144061,Ricany,Court 2,18173,Czech Republic
12144062,Antalya,MTA 01,31231,Turkey
12144063,Antalya,MTA 04,31226,Turkey
12144064,Antalya,MTA 06,31229,Turkey
12144065,Antalya,Court 20,28269,Turkey
12144066,Antalya,MTA 01,31231,Turkey
12144067,Antalya,MTA 04,31226,Turkey
12144068,Antalya,Court 22,28265,Turkey
12144069,Antalya,MTA 05,31230,Turkey
12144070,Antalya,Court 5,18121,Turkey
12144071,Antalya,Court 5,18121,Turkey
12144072,Antalya,MTA 06,31229,Turkey
12144073,Ricany,Court 3,18168,Czech Republic
12144074,Antalya,MTA 06,31229,Turkey
12144075,Antalya,MTA 06,31229,Turkey
12144076,Ricany,Court 3,18168,Czech Republic
12144077,Antalya,Court 22,28265,Turkey
12144078,Antalya,Court 4,18123,Turkey
12144079,Antalya,MTA 05,31230,Turkey
12144080,Antalya,MTA 03,31232,Turkey
12144081,Ricany,Court 3,18168,Czech Republic
12144082,Antalya,Court 3,18122,Turkey
12144083,Antalya,MTA 05,31230,Turkey
12144084,Antalya,MTA 02,31227,Turkey
12144085,Antalya,MTA 04,31226,Turkey
12144086,Antalya,Court 4,18123,Turkey
12144087,Antalya,MTA 01,31231,Turkey
12144088,Ricany,Court 2,18173,Czech Republic
12144089,Antalya,MTA 02,31227,Turkey
12144090,Antalya,MTA 03,31232,Turkey
12144091,Antalya,MTA 07,31228,Turkey
12144092,Antalya,Court 20,28269,Turkey
12144093,Antalya,Court 21,28266,Turkey
12144094,Antalya,MTA 02,31227,Turkey
12144095,Ricany,Court 2,18173,Czech Republic
12144096,Antalya,MTA 07,31228,Turkey
12144097,Antalya,Court 20,28269,Turkey
12144098,Antalya,MTA 03,31232,Turkey
12144099,Antalya,Court 21,28266,Turkey
12144100,Antalya,Court 3,18122,Turkey
12144101,Antalya,MTA 01,31231,Turkey
12144102,Antalya,MTA 03,31232,Turkey
12144103,Ricany,Court 2,18173,Czech Republic
12144104,Antalya,MTA 04,31226,Turkey
12144105,Antalya,MTA 08,31225,Turkey
12144106,Antalya,Court 5,18121,Turkey
12144107,Antalya,MTA 07,31228,Turkey
12144108,Antalya,MTA 05,31230,Turkey
12144109,Antalya,Court 21,28266,Turkey
